"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"kfl00174_0110_v1.1",2.21645700560115e-05,6.33468560643249e-05,4,147.055462684874,24,2.21645700560115e-05,5
"kfl00711_0020_v1.1",6.14058336653434e-07,3.01970449566359e-06,8,36.6834068826541,24,6.14058336653434e-07,9
"kfl00042_0180_v1.1",6.69426957420012e-05,0.000163830936727634,4,3.30198133382633,24,6.69426957420012e-05,5
"kfl00131_0050_v1.1",4.91680755137136e-05,0.000125767639911828,20,412.100696161509,24,4.91680755137136e-05,21
"kfl00082_0250_v1.1",0.15054381024451,0.181362500142702,5,5.97199418970915,24,NA,NA
"kfl00002_0440_v1.1",1.34974262245945e-05,4.15820044497089e-05,7,6.2493407432536,24,1.34974262245945e-05,8
"kfl01004_0010_v1.1",0.17650545104379,0.210389751748322,14,3.84922699077035,24,NA,NA
"kfl00264_0070_v1.1",0.00016344059424198,0.000354581987292154,16,38.2259244701955,24,0.00016344059424198,17
"kfl00024_g47_v1.1",0.0279628419363496,0.0375474329697665,10,2.30482131180417,24,0.0279628419363496,11
"kfl00071_0090_v1.1",0.0138388712938145,0.0195672033373377,7,5.2529577941073,24,0.0138388712938145,8
"kfl00125_0010_v1.1",0.000217736903592499,0.000456286337073054,14,2.8509967410681,24,0.000217736903592499,15
"kfl00224_0140_v1.1",0.000122037809271663,0.00027392626660419,16,2.17586150590755,24,0.000122037809271663,17
"kfl00761_0010_v1.1",6.14058336653434e-07,3.01970449566359e-06,9,10.5488458599326,24,6.14058336653434e-07,10
"kfl01305_0010_v1.1",0.00813098439587124,0.0119754989428869,14,2.45046754762047,24,0.00813098439587124,15
"kfl00066_0090_v1.1",0.163076061059818,0.19548376024051,18,3.23260154027142,24,NA,NA
"kfl00960_0040_v1.1",0.000963665150095782,0.0017148574940754,18,14.831788451599,24,0.000963665150095782,19
"kfl00471_0010_v1.1",0.206264316967803,0.243860685753287,8,2.04342856545001,24,NA,NA
"kfl00002_0120_v1.1",1,1,6,38.6184964761296,24,NA,NA
