"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"LOC_Os02g04840",9.62000962000962e-06,0.00096809104873621,22,153.512882195599,24,9.62e-06,2
"LOC_Os07g11790",9.62000962000962e-06,0.00096809104873621,16,149.093464813184,24,9.62e-06,20
"LOC_Os02g05960",9.62000962000962e-06,0.00096809104873621,8,145.504897898662,24,9.62e-06,12
"LOC_Os03g10100",9.62000962000962e-06,0.00096809104873621,22,137.815111653258,24,9.62e-06,2
"LOC_Os02g58100",9.62000962000962e-06,0.00096809104873621,22,126.236238111328,24,9.62e-06,2
"LOC_Os03g43510",9.62000962000962e-06,0.00096809104873621,14,120.844548904781,24,9.62e-06,18
"LOC_Os06g42730",9.62000962000962e-06,0.00096809104873621,22,114.692719908458,24,9.62e-06,2
"LOC_Os02g02970",9.62000962000962e-06,0.00096809104873621,14,109.371741380029,24,9.62e-06,18
"LOC_Os04g47380",9.62000962000962e-06,0.00096809104873621,10,102.742615306405,24,9.62e-06,14
"LOC_Os10g21860",9.62000962000962e-06,0.00096809104873621,22,100.179353224604,24,9.62e-06,2
"LOC_Os09g30458",9.62000962000962e-06,0.00096809104873621,0,99.9672211902482,24,9.62e-06,4
"LOC_Os03g38580",9.62000962000962e-06,0.00096809104873621,8,94.6992756704084,24,9.62e-06,12
"LOC_Os03g26044",9.62000962000962e-06,0.00096809104873621,8,88.883322395149,24,9.62e-06,12
"LOC_Os06g03570",9.62000962000962e-06,0.00096809104873621,10,78.6833070765331,24,9.62e-06,14
"LOC_Os01g59340",9.62000962000962e-06,0.00096809104873621,16,76.5619867329734,24,9.62e-06,20
"LOC_Os05g46510",9.62000962000962e-06,0.00096809104873621,12,76.5089537243845,24,9.62e-06,16
"LOC_Os11g10330",9.62000962000962e-06,0.00096809104873621,12,74.7058314323588,24,9.62e-06,16
"LOC_Os03g07820",9.62000962000962e-06,0.00096809104873621,8,72.9910974879814,24,9.62e-06,12
"LOC_Os04g10010",9.62000962000962e-06,0.00096809104873621,14,70.4631907452395,24,9.62e-06,18
"LOC_Os10g25590",9.62000962000962e-06,0.00096809104873621,14,69.1903985391037,24,9.62e-06,18
"LOC_Os09g37949",9.62000962000962e-06,0.00096809104873621,22,65.7962859894083,24,9.62e-06,2
"LOC_Os06g36670",9.62000962000962e-06,0.00096809104873621,22,58.8489618642504,24,9.62e-06,2
"LOC_Os02g18000",9.62000962000962e-06,0.00096809104873621,6,58.6191521603648,24,9.62e-06,10
"LOC_Os01g63840",9.62000962000962e-06,0.00096809104873621,14,57.7352686838816,24,9.62e-06,18
"LOC_Os11g03590",9.62000962000962e-06,0.00096809104873621,10,44.4416611975745,24,9.62e-06,14
"LOC_Os01g38229",4.1686708353375e-05,0.00211889038772949,8,1900.68535015991,24,4.17e-05,12
"LOC_Os01g72049",4.1686708353375e-05,0.00211889038772949,12,99.5252794520065,24,4.17e-05,16
"UniRef90_A2XWQ0",2.56533589866923e-05,0.00211889038772949,0,434.69389373443,24,2.57e-05,4
"LOC_Os01g45439",2.56533589866923e-05,0.00211889038772949,20,353.058415846443,24,2.57e-05,24
"LOC_Os01g18220",2.56533589866923e-05,0.00211889038772949,22,301.156778107351,24,2.57e-05,2
