"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Popu|evm.model.contig_669.4",0.017000924372884,0.0221709250413117,10,2.36749322668191,24,0.017000924372884,11
"Popu|evm.model.contig_2096.23",0.00180629172967614,0.00274284955931381,18,4.59631078215126,24,0.00180629172967614,19
"Popu|evm.model.contig_528.4",1,1,22,1.65288300486778,24,NA,NA
"Popu|evm.model.contig_579.9",0.000963665150095782,0.00152702110154039,10,1.88427101351542,24,0.000963665150095782,11
"Popu|evm.model.contig_30.1",1.60561324585694e-06,4.64645991471911e-06,9,202.734948856586,24,1.60561324585694e-06,10
"Popu|evm.model.contig_3410.10",0.000331576311891244,0.000572554502933045,13,2.66285357473223,24,0.000331576311891244,14
"Popu|evm.model.contig_2282.11",0.491254378756057,0.537999112046349,12,1.88396566182633,24,NA,NA
"Popu|evm.model.contig_4488.7",0.0492609964653972,0.0601281621247338,1,4.64457961284007,24,0.0492609964653972,2
"Popu|evm.model.contig_4418.22",1,1,8,1.57260763980233,24,NA,NA
"Popu|evm.model.contig_548.7",1,1,22,3.29810816350345,24,NA,NA
"Popu|evm.model.contig_545.6",0.0100886248589965,0.0135746758639617,8,6.81216293197902,24,0.0100886248589965,9
"Popu|evm.model.contig_4443.12",1.76690496426816e-09,1.34609379143346e-08,9,10.3398846118846,24,1.76690496426816e-09,10
"Popu|evm.model.contig_2139.23",2.02165598749897e-08,1.04795247547869e-07,7,13.6072791192927,24,2.02165598749897e-08,8
"Popu|evm.model.contig_2308.1",1.88156846482344e-05,4.2106309595284e-05,2,28.6796421906324,24,1.88156846482344e-05,3
"Popu|evm.model.contig_3394.4",1.93532499607445e-06,5.46880561763925e-06,8,7.06825971865688,24,1.93532499607445e-06,9
"Popu|evm.model.contig_2126.11",0.258987762830227,0.291528830553964,9,2.16881842785696,24,NA,NA
"Popu|evm.model.contig_3515.5",1,1,22,3.36830227536971,24,NA,NA
"Popu|evm.model.contig_2122.6",1.16333505102086e-10,1.49505279320493e-09,10,79.1243949833364,24,1.16333505102086e-10,11
"Popu|evm.model.contig_2040.8",6.69426957420012e-05,0.000132290343218963,8,11.9790418651993,24,6.69426957420012e-05,9
"Popu|evm.model.contig_454.14",4.12579138229771e-07,1.4196745795802e-06,11,4.28782500489147,24,4.12579138229771e-07,12
"Popu|evm.model.contig_634.1",3.77338230319034e-09,2.50469147105332e-08,7,103.2359415805,24,3.77338230319034e-09,8
"Popu|evm.model.contig_3421.3",0.727306505198312,0.784025302736221,10,1.04153450312578,24,NA,NA
"Popu|evm.model.contig_565.2",2.28165450262506e-09,1.65368562825393e-08,17,7.3817972106577,24,2.28165450262506e-09,18
"Popu|evm.model.contig_2499.6",4.12579138229771e-07,1.4196745795802e-06,18,24.4354634278237,24,4.12579138229771e-07,19
"Popu|evm.model.contig_2146.18",2.79694772879853e-06,7.58902006009583e-06,19,34.5522751885537,24,2.79694772879853e-06,20
"Popu|evm.model.contig_481.15",0.000122037809271663,0.000229820733986546,17,11.5364454450733,24,0.000122037809271663,18
"Popu|evm.model.contig_4407.2",0.0996690489880436,0.117227704548072,8,5.75340446908642,24,NA,NA
"Popu|evm.model.contig_498.6",0.000288571640243092,0.000505565950730766,10,16.6310847108077,24,0.000288571640243092,11
"Popu|evm.model.contig_2311.1",1,1,6,0.0696831045338268,24,NA,NA
"Popu|evm.model.contig_3427.13",2.60702153235381e-05,5.65628053608049e-05,10,3.76295322332375,24,2.60702153235381e-05,11
"Popu|evm.model.contig_2025.3",4.7970975925567e-06,1.23102552255562e-05,5,4.3373615744478,24,4.7970975925567e-06,6
"Popu|evm.model.contig_4445.8",4.20480229557618e-05,8.68711722339762e-05,4,51.643750274495,24,4.20480229557618e-05,5
"Popu|evm.model.contig_4467.20",2.42749499607759e-13,1.14205831833007e-11,17,46.0174087779192,24,2.42749499607759e-13,18
"Popu|evm.model.contig_2302.8",4.01435224878746e-06,1.04753369579939e-05,8,7.24498179596508,24,4.01435224878746e-06,9
"Popu|evm.model.contig_596.1",0.876166270262647,0.938333019736821,0,2.50541180927046,24,NA,NA
"Popu|evm.model.contig_4478.1",1,1,6,79.7570034335755,24,NA,NA
"Popu|evm.model.contig_2276.12",2.28165450262506e-09,1.65368562825393e-08,8,69.7802620202601,24,2.28165450262506e-09,9
"Popu|evm.model.contig_4463.2",1.81883986025281e-07,6.92829861540428e-07,8,46.5860282459369,24,1.81883986025281e-07,9
"Popu|evm.model.contig_2130.18",9.6222987116414e-06,2.30185528204446e-05,7,4.40374844980944,24,9.6222987116414e-06,8
"Popu|evm.model.contig_2070.8",0.00180629172967614,0.00274284955931381,10,3.21933552232395,24,0.00180629172967614,11
"Popu|evm.model.contig_2085.2",2.21645700560115e-05,4.8893327694163e-05,14,48.0582031301929,24,2.21645700560115e-05,15
"Popu|evm.model.contig_3402.7",0.000288571640243092,0.000505565950730766,8,10.7189226495346,24,0.000288571640243092,9
"Popu|evm.model.contig_2180.5",1,1,6,3.13152674237446,24,NA,NA
"Popu|evm.model.contig_431.14",3.4959010532646e-13,1.48023810386914e-11,8,165.603323845946,24,3.4959010532646e-13,9
"Popu|evm.model.contig_456.6",0.0338965494580158,0.0423641044570044,20,7.50028800438111,24,0.0338965494580158,21
"Popu|evm.model.contig_3426.18",1,1,20,14.1822700076105,24,NA,NA
"Popu|evm.model.contig_3396.16",0.0915442827747501,0.108257203428321,8,96.0857640708658,24,NA,NA
"Popu|evm.model.contig_3537.3",2.28165450262506e-09,1.65368562825393e-08,8,9.07152837155118,24,2.28165450262506e-09,9
"Popu|evm.model.contig_498.5",6.23483699434068e-08,2.72160952900004e-07,9,32.5095188790665,24,6.23483699434068e-08,10
"Popu|evm.model.contig_2140.3",0.000570794194130918,0.000943698991324134,17,296.448665130533,24,0.000570794194130918,18
"Popu|evm.model.contig_4407.10",4.00106888006657e-08,1.87470000816165e-07,15,3.72766546564148,24,4.00106888006657e-08,16
"Popu|evm.model.contig_559.3",1.16333505102086e-10,1.49505279320493e-09,11,20.6324480766803,24,1.16333505102086e-10,12
"Popu|evm.model.contig_2123.7",1.76690496426816e-09,1.34609379143346e-08,18,25.2550175307805,24,1.76690496426816e-09,19
"Popu|evm.model.contig_3592.3",2.93820662985732e-09,2.03249117258832e-08,8,6.12951118426137,24,2.93820662985732e-09,9
"Popu|evm.model.contig_2286.14",0.00109522072928067,0.00171755375576276,8,4.73287175825725,24,0.00109522072928067,9
"Popu|evm.model.contig_2090.9",1.16333505102086e-10,1.49505279320493e-09,17,525.524020009313,24,1.16333505102086e-10,18
"Popu|evm.model.contig_2062.12",2.71898332922386e-10,2.94008345209757e-09,19,52.1955800658105,24,2.71898332922386e-10,20
