"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Pp1s2_191V6.1",0.163076061059818,0.256385807255635,14,0.892469672955253,24,NA,NA
"Pp1s221_55V6.1",0.00813098439587124,0.0190992318164231,11,1.04419846693594,24,0.00813098439587124,12
"Pp1s336_8V6.1",1,1,16,0.655930544848837,24,NA,NA
"Pp1s304_65V6.2",0.00016344059424198,0.000717942380052249,15,4.85342759404906,24,0.00016344059424198,16
"Pp1s314_12V6.1",0.222703118376255,0.33670215307296,17,0.279985919938122,24,NA,NA
"Pp1s4_113V6.1",0.0153461225951521,0.0329731753185861,4,180.875468801731,24,0.0153461225951521,5
"Pp1s101_10V6.1",0.491254378756057,0.67321794987505,23,9.40826729003592,24,NA,NA
"Pp1s65_153V6.1",9.0633950379338e-05,0.000440210271380981,15,3.42470731356363,24,9.0633950379338e-05,16
"Pp1s62_191V6.1",0.0208046114889557,0.0427908480047196,12,3.29287160627685,24,0.0208046114889557,13
"Pp1s246_82V6.1",1,1,0,0.298259243315559,24,NA,NA
"Pp1s79_61V6.1",5.0092537580947e-13,1.15083565371453e-10,1,45.6972394123813,24,5.0092537580947e-13,2
"Pp1s50_46V6.1",1.1405295408205e-05,8.15547328285503e-05,16,5.72847416616893,24,1.1405295408205e-05,17
"Pp1s257_100V6.1",1,1,20,0.476389859300657,24,NA,NA
"Pp1s29_155V6.1",1,1,6,0.420871451693075,24,NA,NA
"Pp1s132_26V6.2",1.76690496426816e-09,7.50530645458321e-08,7,10.6947768267901,24,1.76690496426816e-09,8
"Pp1s3_506V6.1",0.0915442827747501,0.155097545457562,17,0.887883897742408,24,NA,NA
"Pp1s152_51V6.1",0.00465710966178396,0.0118344201990576,14,2.00195316345939,24,0.00465710966178396,15
"Pp1s52_96V6.1",0.727306505198312,0.948927136667509,14,0.326967595667853,24,NA,NA
"Pp1s309_9V6.1",0.00813098439587124,0.0190992318164231,17,1.0557400213265,24,0.00813098439587124,18
"Pp1s32_193V6.1",0.682534345177137,0.897196309773268,14,0.412546133782643,24,NA,NA
"Pp1s141_125V6.1",0.00813098439587124,0.0190992318164231,15,2.11927423639663,24,0.00813098439587124,16
"Pp1s20_254V6.1",1.88156846482344e-05,0.000122865500670592,14,3.58753023587643,24,1.88156846482344e-05,15
"Pp1s51_31V6.2",0.00140974185384053,0.00429802289514223,15,1.73556117534423,24,0.00140974185384053,16
"Pp1s112_172V6.1",0.00906164990753791,0.0209535943641185,7,7.72743119268498,24,0.00906164990753791,8
"Pp1s156_151V6.1",1,1,22,0.123835059399464,24,NA,NA
"Pp1s197_115V6.1",0.00230398116173682,0.00651321268876275,15,5.39541720784813,24,0.00230398116173682,16
"Pp1s37_230V6.1",1,1,4,0.215331263327017,24,NA,NA
"Pp1s60_174V6.1",0.876166270262647,1,6,0.353600681718023,24,NA,NA
"Pp1s60_160V6.1",1,1,14,0.376618269100919,24,NA,NA
"Pp1s311_75V6.3",0.599754116491213,0.801798676820877,4,2.70534214159279,24,NA,NA
"Pp1s263_4V6.1",2.79694772879853e-06,2.61186998135967e-05,19,5.37467688207245,24,2.79694772879853e-06,20
"Pp1s276_75V6.1",2.54419117657311e-08,5.89579052913895e-07,19,14.9603242628346,24,2.54419117657311e-08,20
"Pp1s27_255V6.2",0.0138388712938145,0.0301039833092691,4,1.54203720288229,24,0.0138388712938145,5
"Pp1s7_95V6.1",0.0840093011629336,0.143814015595484,18,3.54989505727534,24,NA,NA
"Pp1s36_22V6.2",0.0996690489880436,0.166864825315667,0,1.32692103931678,24,NA,NA
"Pp1s43_153V6.1",0.000288571640243092,0.00115504339929447,20,2.76936895473412,24,0.000288571640243092,21
"Pp1s189_41V6.1",0.000141324217707872,0.000635958979685426,4,56.1962391780779,24,0.000141324217707872,5
"Pp1s5_169V6.1",5.74116877571133e-05,0.000304911290235765,17,1.65603418487239,24,5.74116877571133e-05,18
"Pp1s290_42V6.1",8.06614699044717e-10,4.14281962975707e-08,1,8.830647907268,24,8.06614699044717e-10,2
"Pp1s212_7V6.3",1.93532499607445e-06,1.95416606172621e-05,17,15.8261996281827,24,1.93532499607445e-06,18
"Pp1s143_51V6.1",1,1,1,0.407876653213586,24,NA,NA
"Pp1s65_139V6.1",0.00204115547498675,0.00586883701770513,16,1.84516970557208,24,0.00204115547498675,17
"Pp1s39_118V6.1",0.0208046114889557,0.0427908480047196,14,2.64290994616692,24,0.0208046114889557,15
"Pp1s81_143V6.1",2.79694772879853e-06,2.61186998135967e-05,3,94.5230704588123,24,2.79694772879853e-06,4
"Pp1s164_5V6.1",4.91680755137136e-05,0.000269365410622053,19,4.10678757934848,24,4.91680755137136e-05,20
"Pp1s187_46V6.1",0.00415285174261279,0.0107213424761557,2,8.40210792142383,24,0.00415285174261279,3
"Pp1s213_10V6.1",0.0391029132113846,0.0744960181608956,18,0.830833801917691,24,0.0391029132113846,19
"Pp1s3_610V6.1",1,1,0,0,0,NA,NA
"Pp1s66_10V6.1",6.69426957420012e-05,0.000345565991114665,1,2.79747815341363,24,6.69426957420012e-05,2
"Pp1s136_74V6.1",0.0372682140214986,0.0710323515417788,16,0.174900335126857,24,0.0372682140214986,17
"Pp1s8_105V6.1",4.91680755137136e-05,0.000269365410622053,15,14.2319812583512,24,4.91680755137136e-05,16
"Pp1s38_386V6.1",1,1,12,0.192754463153766,24,NA,NA
"Pp1s244_82V6.1",2.79694772879853e-06,2.61186998135967e-05,10,3.72275513053739,24,2.79694772879853e-06,11
"Pp1s152_106V6.1",0.00369924757526218,0.00969673950350285,13,0.705265047328733,24,0.00369924757526218,14
"Pp1s100_121V6.1",0.00159665248007786,0.00477453840298721,17,3.69419673166853,24,0.00159665248007786,18
"Pp1s10_225V6.1",0.0539641095436385,0.0978941386066719,20,5.83892077526374,24,NA,NA
"Pp1s114_168V6.1",0.000380510034381709,0.00145568082266779,18,1.73973853133712,24,0.000380510034381709,19
"Pp1s20_99V6.1",0.206264316967803,0.314564125362889,1,0.644274579697196,24,NA,NA
"Pp1s12_368V6.1",1,1,16,0.46222650835217,24,NA,NA
"Pp1s34_180V6.2",0.00906164990753791,0.0209535943641185,17,3.41086418511338,24,0.00906164990753791,18
"Pp1s345_24V6.1",0.399639638152308,0.561165911459136,19,0.393676746965832,24,NA,NA
"Pp1s6_214V6.2",2.54419117657311e-08,5.89579052913895e-07,19,18.0473071317263,24,2.54419117657311e-08,20
"Pp1s49_140V6.1",1,1,8,3.06296919556569,24,NA,NA
"Pp1s194_44V6.1",1,1,0,0,0,NA,NA
"Pp1s143_55V6.1",0.0705644770037604,0.123378119121305,1,1.19184122528966,24,NA,NA
"Pp1s160_23V6.1",0.0449272528017537,0.0833839196805307,22,1.24470618818433,24,0.0449272528017537,23
"Pp1s9_113V6.1",0.00204115547498675,0.00586883701770513,17,14.3438851349725,24,0.00204115547498675,18
"Pp1s81_260V6.1",0.0100886248589965,0.0229580955093535,6,11.8770778151177,24,0.0100886248589965,7
"Pp1s188_92V6.1",0.000743430919571751,0.00252129286151905,15,1.70317880841009,24,0.000743430919571751,16
"Pp1s287_34V6.1",0.0229815096748871,0.046617576731571,15,12.9270331839577,24,0.0229815096748871,16
"Pp1s39_61V6.1",0.000188768682916632,0.000809723284319766,1,4.0902082545394,24,0.000188768682916632,2
"Pp1s34_317V6.1",1,1,18,0.55746468724786,24,NA,NA
"Pp1s88_152V6.1",1,1,0,0.832535767458143,24,NA,NA
"Pp1s174_66V6.2",2.71898332922386e-10,1.77115237232308e-08,14,16.1966073508473,24,2.71898332922386e-10,15
"Pp1s288_13V6.1",0.0539641095436385,0.0978941386066719,14,0.966653107686253,24,NA,NA
"Pp1s282_55V6.1",0.0372682140214986,0.0710323515417788,18,3.70033378920419,24,0.0372682140214986,19
"Pp1s155_50V6.1",1,1,18,4.08335541119391,24,NA,NA
"Pp1s52_245V6.1",1.88156846482344e-05,0.000122865500670592,14,2.20607061621215,24,1.88156846482344e-05,15
"Pp1s113_138V6.1",4.00106888006657e-08,8.5572410101604e-07,10,11.8889580045367,24,4.00106888006657e-08,11
"Pp1s112_99V6.1",0.00583823531687028,0.0143428464735254,18,0.45093993472236,24,0.00583823531687028,19
"Pp1s350_37V6.1",0.0449272528017537,0.0833839196805307,12,1.32548702641099,24,0.0449272528017537,13
"Pp1s2_610V6.1",0.00813098439587124,0.0190992318164231,14,5.73584572961406,24,0.00813098439587124,15
"Pp1s198_5V6.1",4.20480229557618e-05,0.000236482774012321,9,1.05747296468471,24,4.20480229557618e-05,10
"Pp1s423_14V6.1",2.63852949214074e-11,2.59791802438152e-09,16,7.89876791222075,24,2.63852949214074e-11,17
"Pp1s40_297V6.1",0.000380510034381709,0.00145568082266779,22,27.3665954207485,24,0.000380510034381709,23
"Pp1s381_2V6.1",1,1,14,1.00259097156497,24,NA,NA
"Pp1s293_31V6.1",1,1,17,0.059431485446203,24,NA,NA
